time,reno_goodput2
0.0,0.036
1.0,0.0312
2.0,0.0536
3.0,0.04719999999999999
4.0,0.039999999999999994
5.0,0.053599999999999995
6.0,0.0512
7.0,0.0528
8.0,0.0424
9.0,0.06240000000000001
10.0,0.0568
11.0,0.053599999999999995
12.0,0.04479999999999999
13.0,0.06080000000000001
14.0,0.0504
15.0,0.044
16.0,0.04559999999999999
17.0,0.05920000000000001
18.0,0.0536
19.0,0.0432
20.0,0.048
21.0,0.055200000000000006
22.0,0.04959999999999999
23.0,0.04160000000000001
24.0,0.052000000000000005
25.0,0.05119999999999999
26.0,0.04959999999999999
27.0,0.028000000000000004
28.0,0.0528
29.0,0.05279999999999999
30.0,0.0512
31.0,0.032
32.0,0.048799999999999996
33.0,0.0504
34.0,0.054400000000000004
35.0,0.04639999999999998
36.0,0.0528
37.0,0.06080000000000001
38.0,0.044
39.0,0.04639999999999999
40.0,0.055200000000000006
41.0,0.06160000000000001
42.0,0.041600000000000005
43.0,0.05119999999999999
44.0,0.0512
45.0,0.0568
46.0,0.040000000000000015
47.0,0.06000000000000001
48.0,0.044
49.0,0.0568
50.0,0.029599999999999998
51.0,0.06080000000000001
52.0,0.045599999999999995
53.0,0.05839999999999999
54.0,0.022400000000000003
55.0,0.055200000000000006
56.0,0.0464
57.0,0.06160000000000001
58.0,0.04479999999999999
59.0,0.054400000000000004
60.0,0.0536
61.0,0.05519999999999999
62.0,0.044
63.0,0.05600000000000001
64.0,0.05600000000000001
65.0,0.047199999999999985
66.0,0.048799999999999996
67.0,0.05600000000000001
68.0,0.048799999999999996
69.0,0.045599999999999995
70.0,0.057600000000000005
71.0,0.04639999999999998
72.0,0.0504
73.0,0.03680000000000001
74.0,0.057600000000000005
75.0,0.04879999999999999
76.0,0.0512
77.0,0.029600000000000005
78.0,0.054400000000000004
79.0,0.050399999999999986
80.0,0.06000000000000001
81.0,0.04719999999999999
82.0,0.048799999999999996
83.0,0.06000000000000001
84.0,0.0536
85.0,0.04959999999999999
86.0,0.04959999999999999
87.0,0.06160000000000001
88.0,0.04559999999999999
89.0,0.05199999999999999
90.0,0.0504
91.0,0.0568
92.0,0.043199999999999995
93.0,0.06560000000000002
94.0,0.0408
95.0,0.0568
96.0,0.03680000000000001
97.0,0.06560000000000002
98.0,0.041600000000000005
99.0,0.057600000000000005
100.0,0.0288
101.0,0.06000000000000001
102.0,0.044000000000000004
103.0,0.06720000000000001
104.0,0.036
105.0,0.04959999999999999
106.0,0.0536
107.0,0.06000000000000001
108.0,0.048799999999999996
109.0,0.05119999999999999
110.0,0.054400000000000004
111.0,0.05199999999999999
112.0,0.04959999999999999
113.0,0.05279999999999999
114.0,0.055200000000000006
115.0,0.045599999999999995
116.0,0.057600000000000005
117.0,0.04799999999999999
118.0,0.055200000000000006
119.0,0.03840000000000001
120.0,0.05840000000000001
121.0,0.050399999999999986
122.0,0.0536
123.0,0.03200000000000001
124.0,0.054400000000000004
125.0,0.050399999999999986
126.0,0.06400000000000002
127.0,0.039999999999999994
128.0,0.043199999999999995
129.0,0.06000000000000001
130.0,0.05840000000000001
131.0,0.05199999999999999
132.0,0.04159999999999999
133.0,0.06000000000000001
134.0,0.0504
135.0,0.05119999999999999
136.0,0.04719999999999999
137.0,0.06080000000000001
138.0,0.044
139.0,0.06480000000000001
140.0,0.04240000000000001
141.0,0.06080000000000001
142.0,0.03760000000000001
143.0,0.06400000000000002
144.0,0.044000000000000004
145.0,0.06080000000000001
146.0,0.031200000000000006
147.0,0.06000000000000001
148.0,0.044000000000000004
149.0,0.0704
150.0,0.0312
151.0,0.04479999999999999
152.0,0.0536
153.0,0.06480000000000001
154.0,0.0392
155.0,0.043199999999999995
156.0,0.054400000000000004
157.0,0.0568
158.0,0.048799999999999996
159.0,0.050399999999999986
160.0,0.05920000000000001
161.0,0.045599999999999995
162.0,0.057600000000000005
163.0,0.050399999999999986
164.0,0.05920000000000001
165.0,0.03920000000000001
166.0,0.0568
167.0,0.05199999999999999
168.0,0.057600000000000005
169.0,0.03440000000000001
170.0,0.054400000000000004
171.0,0.050399999999999986
172.0,0.06240000000000001
173.0,0.023200000000000005
174.0,0.044
175.0,0.055200000000000006
176.0,0.06160000000000001
177.0,0.0472
178.0,0.04239999999999999
179.0,0.05519999999999999
180.0,0.055200000000000006
181.0,0.055200000000000006
182.0,0.04479999999999999
183.0,0.06000000000000001
184.0,0.044
185.0,0.06400000000000002
186.0,0.04959999999999999
187.0,0.06000000000000001
188.0,0.03840000000000001
189.0,0.06240000000000001
190.0,0.0504
191.0,0.05920000000000001
192.0,0.033600000000000005
193.0,0.06160000000000001
194.0,0.039999999999999994
195.0,0.06400000000000002
196.0,0.022400000000000003
197.0,0.0464
198.0,0.0536
199.0,0.0632
200.0,0.0288
201.0,0.045599999999999995
202.0,0.052000000000000005
203.0,0.05840000000000001
204.0,0.052000000000000005
205.0,0.048
206.0,0.04959999999999999
207.0,0.047199999999999985
208.0,0.0568
209.0,0.057600000000000005
210.0,0.0568
211.0,0.04160000000000001
212.0,0.047999999999999994
213.0,0.057600000000000005
214.0,0.05600000000000001
215.0,0.03680000000000001
216.0,0.05600000000000001
217.0,0.05439999999999999
218.0,0.048799999999999996
219.0,0.03040000000000001
220.0,0.045599999999999995
221.0,0.05439999999999999
222.0,0.05600000000000001
223.0,0.024000000000000004
224.0,0.0376
225.0,0.05279999999999999
226.0,0.057600000000000005
227.0,0.057600000000000005
228.0,0.045599999999999995
229.0,0.05920000000000001
230.0,0.0392
231.0,0.057600000000000005
232.0,0.04959999999999999
233.0,0.05920000000000001
234.0,0.04080000000000002
235.0,0.05600000000000001
236.0,0.0472
237.0,0.05920000000000001
238.0,0.03600000000000001
239.0,0.05840000000000001
240.0,0.0512
241.0,0.05920000000000001
242.0,0.022400000000000003
243.0,0.048
244.0,0.0512
245.0,0.05920000000000001
246.0,0.022400000000000003
247.0,0.048
248.0,0.043199999999999995
249.0,0.06000000000000001
250.0,0.04479999999999999
251.0,0.0472
252.0,0.0568
253.0,0.04879999999999999
254.0,0.044
255.0,0.05600000000000001
256.0,0.0568
257.0,0.0432
258.0,0.0504
259.0,0.06000000000000001
260.0,0.04959999999999999
261.0,0.038400000000000004
262.0,0.0528
263.0,0.0568
264.0,0.052000000000000005
265.0,0.03680000000000001
266.0,0.04
267.0,0.05199999999999999
268.0,0.052000000000000005
269.0,0.029600000000000008
270.0,0.0472
271.0,0.05199999999999999
272.0,0.0472
273.0,0.028000000000000004
274.0,0.04479999999999999
275.0,0.06000000000000001
276.0,0.047999999999999994
277.0,0.05199999999999999
278.0,0.0464
279.0,0.06000000000000001
280.0,0.04240000000000001
281.0,0.05119999999999999
