time,reno_cwnd1
108.0,5.146041
109.0,6.142627999999998
110.0,3.311332
111.0,4.318439
112.0,5.38111
113.0,6.310282000000001
114.0,3.311332
115.0,4.518599
116.0,5.641879000000001
117.0,6.326466000000002
118.0,3.5465240000000002
119.0,4.7091650000000005
120.0,5.809917
121.0,6.372655000000001
122.0,3.763004000000001
123.0,4.891444999999999
124.0,5.891772
125.0,5.692361
126.0,3.964716
127.0,4.835423
128.0,6.035389999999999
129.0,3.6514789999999997
130.0,4.154363999999999
131.0,5.032707
132.0,6.142627999999998
133.0,3.6514789999999997
134.0,4.268438999999999
135.0,5.187437999999999
136.0,6.260282000000001
137.0,3.2613320000000003
138.0,4.468598999999999
139.0,5.558619000000001
140.0,6.276466000000001
141.0,3.437726
142.0,4.659165000000001
143.0,5.709898000000001
144.0,6.322655000000001
145.0,3.6588840000000005
146.0,4.841444999999999
147.0,5.791393
148.0,5.642361
149.0,3.8642879999999997
150.0,4.785423
151.0,5.841772
152.0,3.601479
153.0,4.056952
154.0,4.9827069999999996
155.0,5.968759999999999
156.0,3.601479
157.0,4.221026999999999
158.0,5.187437999999999
159.0,6.170095999999999
160.0,3.2613320000000003
161.0,4.2954989999999995
162.0,5.558619000000001
163.0,6.276466000000001
164.0,3.437726
165.0,4.493813
166.0,5.709898000000001
167.0,6.322655000000001
168.0,3.6588840000000005
169.0,4.723743
170.0,5.791393
171.0,6.322655000000001
172.0,3.8642879999999997
173.0,4.785423
174.0,5.841772
175.0,3.601479
176.0,4.056952
177.0,4.9827069999999996
178.0,5.968759999999999
179.0,3.601479
180.0,4.221026999999999
181.0,5.152136
182.0,6.170095999999999
183.0,3.601479
184.0,4.2954989999999995
185.0,5.524381
186.0,6.276466000000001
187.0,3.2613320000000003
188.0,4.493813
189.0,5.658399000000001
190.0,6.322655000000001
191.0,3.437726
192.0,4.723743
193.0,5.773742
194.0,6.222655000000001
195.0,3.6588840000000005
196.0,4.785423
197.0,5.727549000000001
198.0,3.601479
199.0,3.8642879999999997
200.0,4.9827069999999996
201.0,5.874139999999999
202.0,3.601479
203.0,4.086350999999999
204.0,5.152136
205.0,6.077768
206.0,3.601479
207.0,4.160822999999999
208.0,5.524381
209.0,6.276466000000001
210.0,3.2613320000000003
211.0,4.365605
212.0,5.658399000000001
213.0,6.3076240000000015
214.0,3.437726
215.0,4.601127
216.0,5.773742
217.0,6.322655000000001
218.0,3.6588840000000005
219.0,4.785423
220.0,5.727549000000001
221.0,4.281773
222.0,3.8642879999999997
223.0,4.962270999999999
224.0,5.874139999999999
225.0,3.601479
226.0,4.086350999999999
227.0,5.0960410000000005
228.0,6.077768
229.0,3.601479
230.0,4.160822999999999
231.0,5.367475999999999
232.0,6.276466000000001
233.0,3.601479
234.0,4.365605
235.0,5.505492
236.0,6.3076240000000015
237.0,3.2613320000000003
238.0,4.601127
239.0,5.658399000000001
240.0,6.322655000000001
241.0,3.496524
242.0,4.785423
243.0,5.610118000000001
244.0,4.281773
245.0,3.7130040000000006
246.0,4.962270999999999
247.0,5.777036
248.0,3.601479
249.0,3.914716
250.0,5.0960410000000005
251.0,5.953085999999999
252.0,3.601479
253.0,3.991526999999999
254.0,5.367475999999999
255.0,6.176466000000001
256.0,3.501479
257.0,4.105714999999999
258.0,5.405492000000001
259.0,6.192236000000001
260.0,3.161332
261.0,4.349213
262.0,5.5583990000000005
263.0,6.207624000000001
264.0,3.3965240000000003
265.0,4.662977
266.0,5.510118
267.0,6.222655000000001
268.0,3.613004000000001
269.0,4.840903
270.0,5.677035999999999
271.0,4.181773000000001
272.0,3.8147159999999998
273.0,4.9378269999999995
274.0,5.853085999999999
275.0,3.501479
276.0,3.891526999999999
277.0,5.105474999999999
278.0,6.176466000000001
279.0,3.501479
280.0,4.105714999999999
281.0,5.247858999999999
282.0,6.192236000000001
283.0,3.161332
284.0,4.349213
285.0,5.439730000000001
286.0,6.207624000000001
287.0,3.2201299999999997
288.0,4.662977
289.0,5.491879000000001
290.0,6.222655000000001
291.0,3.4506440000000005
292.0,4.840903
293.0,5.677035999999999
294.0,4.181773000000001
295.0,3.6634320000000002
296.0,4.9378269999999995
297.0,5.822309999999999
298.0,3.501479
299.0,3.862128
300.0,5.105474999999999
301.0,6.146404
302.0,3.501479
303.0,4.0786549999999995
304.0,5.247858999999999
305.0,6.176466000000001
306.0,3.161332
307.0,4.283127
308.0,5.439730000000001
309.0,6.192236000000001
310.0,3.2201299999999997
311.0,4.6000369999999995
312.0,5.491879000000001
313.0,6.207624000000001
314.0,3.4506440000000005
315.0,4.780679
316.0,5.677035999999999
317.0,6.222655000000001
318.0,3.6634320000000002
319.0,4.877224999999999
320.0,5.822309999999999
321.0,3.501479
322.0,3.862128
323.0,4.9378269999999995
324.0,6.146404
325.0,3.501479
326.0,4.0786549999999995
327.0,5.105474999999999
328.0,6.176466000000001
329.0,3.161332
330.0,4.283127
331.0,5.337016
332.0,6.192236000000001
333.0,3.2201299999999997
334.0,4.6000369999999995
335.0,5.491879000000001
336.0,6.207624000000001
337.0,3.4506440000000005
338.0,4.780679
339.0,5.677035999999999
340.0,6.222655000000001
341.0,3.6634320000000002
342.0,4.877224999999999
343.0,5.790769999999999
344.0,3.501479
345.0,3.862128
346.0,4.9378269999999995
347.0,6.025441999999999
348.0,3.501479
349.0,4.049256
350.0,5.105474999999999
351.0,6.13022
352.0,3.161332
353.0,4.213330999999999
354.0,5.337016
355.0,6.176466000000001
356.0,3.2201299999999997
357.0,4.533951
358.0,5.491879000000001
359.0,6.192236000000001
360.0,3.4506440000000005
361.0,4.717739
362.0,5.677035999999999
363.0,6.222655000000001
364.0,3.6634320000000002
365.0,4.854778999999999
366.0,5.790769999999999
367.0,5.5423610000000005
368.0,3.862128
369.0,4.803125
370.0,6.025441999999999
371.0,3.501479
372.0,4.049256
373.0,4.996041
374.0,6.13022
375.0,3.161332
376.0,4.213330999999999
377.0,5.231109999999999
378.0,6.176466000000001
379.0,3.161332
380.0,4.533951
381.0,5.491879000000001
382.0,6.192236000000001
383.0,3.3965240000000003
384.0,4.717739
385.0,5.659917
386.0,6.222655000000001
387.0,3.613004000000001
388.0,4.854778999999999
389.0,5.741771999999999
390.0,5.5423610000000005
391.0,3.8147159999999998
392.0,4.803125
393.0,5.885389999999999
394.0,3.501479
395.0,4.004364
396.0,4.996041
397.0,5.992627999999998
398.0,3.161332
399.0,4.168438999999999
400.0,5.231109999999999
401.0,6.1602820000000005
402.0,3.161332
403.0,4.368599
404.0,5.491879000000001
405.0,6.176466000000001
406.0,3.3965240000000003
407.0,4.559165000000001
408.0,5.659917
409.0,6.222655000000001
410.0,3.613004000000001
411.0,4.741445
412.0,5.741771999999999
413.0,5.5423610000000005
414.0,3.8147159999999998
415.0,4.685423
416.0,5.885389999999999
417.0,3.501479
418.0,4.004364
419.0,4.882707
420.0,5.992627999999998
421.0,3.501479
422.0,4.168438999999999
423.0,5.087438
424.0,6.1602820000000005
425.0,3.161332
426.0,4.368599
427.0,5.4586190000000006
428.0,6.176466000000001
429.0,3.337726
430.0,4.559165000000001
431.0,5.609898
432.0,6.222655000000001
433.0,3.5588840000000004
434.0,4.741445
435.0,5.691393
436.0,5.5423610000000005
437.0,3.7642879999999996
438.0,4.685423
439.0,5.741771999999999
440.0,3.501479
441.0,3.956952
442.0,4.882707
443.0,5.868759999999999
444.0,3.501479
445.0,4.121027
446.0,5.087438
447.0,6.0700959999999995
448.0,3.161332
449.0,4.195499
450.0,5.4586190000000006
451.0,6.176466000000001
452.0,3.337726
453.0,4.393813
454.0,5.609898
455.0,6.222655000000001
456.0,3.5588840000000004
457.0,4.623742999999999
458.0,5.691393
459.0,6.222655000000001
460.0,3.7642879999999996
461.0,4.685423
462.0,5.741771999999999
463.0,3.501479
464.0,3.956952
465.0,4.882707
466.0,5.868759999999999
467.0,3.501479
468.0,4.121027
469.0,5.052135999999999
470.0,6.0700959999999995
471.0,3.501479
472.0,4.195499
473.0,5.424381
474.0,6.176466000000001
475.0,3.161332
476.0,4.393813
477.0,5.5583990000000005
478.0,6.222655000000001
479.0,3.337726
480.0,4.623742999999999
481.0,5.673742
482.0,6.222655000000001
483.0,3.5588840000000004
484.0,4.685423
485.0,5.627549
486.0,3.501479
487.0,3.7642879999999996
488.0,4.882707
489.0,5.774139999999999
490.0,3.501479
491.0,3.986350999999999
492.0,5.052135999999999
493.0,5.977767999999999
494.0,3.501479
495.0,4.060822999999999
496.0,5.424381
497.0,6.176466000000001
498.0,3.161332
499.0,4.265605
500.0,5.5583990000000005
501.0,6.207624000000001
502.0,3.337726
503.0,4.501126999999999
504.0,5.673742
505.0,6.222655000000001
506.0,3.5588840000000004
507.0,4.685423
508.0,5.627549
509.0,4.181773000000001
510.0,3.7642879999999996
511.0,4.862271
512.0,5.774139999999999
513.0,3.501479
514.0,3.986350999999999
515.0,4.996041
516.0,5.977767999999999
517.0,3.501479
518.0,4.060822999999999
519.0,5.267475999999999
520.0,6.176466000000001
521.0,3.501479
522.0,4.265605
523.0,5.405492000000001
524.0,6.207624000000001
525.0,3.161332
526.0,4.501126999999999
527.0,5.5583990000000005
528.0,6.222655000000001
529.0,3.3965240000000003
530.0,4.685423
531.0,5.510118
532.0,4.181773000000001
533.0,3.613004000000001
534.0,4.862271
535.0,5.677035999999999
536.0,3.501479
537.0,3.8147159999999998
538.0,4.996041
539.0,5.853085999999999
540.0,3.501479
541.0,3.891526999999999
542.0,5.267475999999999
543.0,6.176466000000001
544.0,3.501479
545.0,4.105714999999999
546.0,5.405492000000001
547.0,6.192236000000001
548.0,3.161332
549.0,4.349213
550.0,5.5583990000000005
551.0,6.207624000000001
552.0,3.3965240000000003
553.0,4.662977
554.0,5.510118
555.0,6.222655000000001
556.0,3.613004000000001
557.0,4.840903
558.0,5.677035999999999
559.0,4.181773000000001
560.0,3.8147159999999998
561.0,4.9378269999999995
562.0,5.853085999999999
563.0,3.501479
564.0,3.891526999999999
565.0,5.105474999999999
566.0,6.176466000000001
567.0,3.501479
568.0,4.105714999999999
569.0,5.247858999999999
570.0,6.192236000000001
571.0,3.161332
572.0,4.349213
573.0,5.439730000000001
574.0,6.207624000000001
575.0,3.2201299999999997
576.0,4.662977
577.0,5.491879000000001
578.0,6.222655000000001
579.0,3.4506440000000005
580.0,4.840903
581.0,5.677035999999999
582.0,4.181773000000001
583.0,3.6634320000000002
584.0,4.9378269999999995
585.0,5.822309999999999
586.0,3.501479
587.0,3.862128
588.0,5.105474999999999
589.0,6.146404
590.0,3.501479
591.0,4.0786549999999995
592.0,5.247858999999999
593.0,6.176466000000001
594.0,3.161332
595.0,4.283127
596.0,5.439730000000001
597.0,6.192236000000001
598.0,3.2201299999999997
599.0,4.6000369999999995
600.0,5.491879000000001
601.0,6.207624000000001
602.0,3.4506440000000005
603.0,4.780679
604.0,5.677035999999999
605.0,6.222655000000001
606.0,3.6634320000000002
607.0,4.877224999999999
608.0,5.822309999999999
609.0,3.501479
610.0,3.862128
611.0,4.9378269999999995
612.0,6.146404
613.0,3.501479
614.0,4.0786549999999995
615.0,5.105474999999999
616.0,6.176466000000001
617.0,3.161332
618.0,4.283127
619.0,5.337016
620.0,6.192236000000001
621.0,3.2201299999999997
622.0,4.6000369999999995
623.0,5.491879000000001
624.0,6.207624000000001
625.0,3.4506440000000005
626.0,4.780679
627.0,5.677035999999999
628.0,6.222655000000001
629.0,3.6634320000000002
630.0,4.877224999999999
631.0,5.790769999999999
632.0,3.501479
633.0,3.862128
634.0,4.9378269999999995
635.0,6.025441999999999
636.0,3.501479
637.0,4.049256
638.0,5.105474999999999
639.0,6.13022
640.0,3.161332
641.0,4.213330999999999
642.0,5.337016
643.0,6.176466000000001
644.0,3.2201299999999997
645.0,4.533951
646.0,5.491879000000001
647.0,6.192236000000001
648.0,3.4506440000000005
649.0,4.717739
650.0,5.677035999999999
651.0,6.222655000000001
652.0,3.6634320000000002
653.0,4.854778999999999
654.0,5.790769999999999
655.0,5.5423610000000005
656.0,3.862128
657.0,4.803125
658.0,6.025441999999999
659.0,3.501479
660.0,4.049256
661.0,4.996041
662.0,6.13022
663.0,3.161332
664.0,4.213330999999999
665.0,5.231109999999999
666.0,6.176466000000001
667.0,3.161332
668.0,4.533951
669.0,5.491879000000001
670.0,6.192236000000001
671.0,3.3965240000000003
672.0,4.717739
673.0,5.659917
674.0,6.222655000000001
675.0,3.613004000000001
676.0,4.854778999999999
677.0,5.741771999999999
678.0,5.5423610000000005
679.0,3.8147159999999998
680.0,4.803125
681.0,5.885389999999999
682.0,3.501479
683.0,4.004364
684.0,4.996041
685.0,5.992627999999998
686.0,3.161332
687.0,4.168438999999999
688.0,5.231109999999999
689.0,6.1602820000000005
690.0,3.161332
691.0,4.368599
692.0,5.491879000000001
693.0,6.176466000000001
694.0,3.3965240000000003
695.0,4.559165000000001
696.0,5.659917
697.0,6.222655000000001
698.0,3.613004000000001
699.0,4.741445
700.0,5.741771999999999
701.0,5.5423610000000005
702.0,3.8147159999999998
703.0,4.685423
704.0,5.885389999999999
705.0,3.501479
706.0,4.004364
707.0,4.882707
708.0,5.992627999999998
709.0,3.501479
710.0,4.168438999999999
711.0,5.087438
712.0,6.1602820000000005
713.0,3.161332
714.0,4.368599
715.0,5.4586190000000006
716.0,6.176466000000001
717.0,3.337726
718.0,4.559165000000001
719.0,5.609898
720.0,6.222655000000001
721.0,3.5588840000000004
722.0,4.741445
723.0,5.691393
724.0,5.5423610000000005
725.0,3.7642879999999996
726.0,4.685423
727.0,5.741771999999999
728.0,3.501479
729.0,3.956952
730.0,4.882707
731.0,5.868759999999999
732.0,3.501479
733.0,4.121027
734.0,5.087438
735.0,6.0700959999999995
736.0,3.161332
737.0,4.195499
738.0,5.4586190000000006
739.0,6.176466000000001
740.0,3.337726
741.0,4.393813
742.0,5.609898
743.0,6.222655000000001
744.0,3.5588840000000004
745.0,4.623742999999999
746.0,5.691393
747.0,6.222655000000001
748.0,3.7642879999999996
749.0,4.685423
750.0,5.741771999999999
751.0,3.501479
752.0,3.956952
753.0,4.882707
754.0,5.868759999999999
755.0,3.501479
756.0,4.121027
757.0,5.052135999999999
758.0,6.0700959999999995
759.0,3.501479
760.0,4.195499
761.0,5.424381
762.0,6.176466000000001
763.0,3.161332
764.0,4.393813
765.0,5.5583990000000005
766.0,6.222655000000001
767.0,3.337726
768.0,4.623742999999999
769.0,5.673742
770.0,6.222655000000001
771.0,3.5588840000000004
772.0,4.685423
773.0,5.627549
774.0,3.501479
775.0,3.7642879999999996
776.0,4.882707
777.0,5.774139999999999
778.0,3.501479
779.0,3.986350999999999
780.0,5.052135999999999
781.0,5.977767999999999
782.0,3.501479
783.0,4.060822999999999
784.0,5.424381
785.0,6.176466000000001
786.0,3.161332
787.0,4.265605
788.0,5.5583990000000005
789.0,6.207624000000001
790.0,3.337726
791.0,4.501126999999999
792.0,5.673742
793.0,6.222655000000001
794.0,3.5588840000000004
795.0,4.685423
796.0,5.627549
797.0,4.181773000000001
798.0,3.7642879999999996
799.0,4.862271
800.0,5.774139999999999
801.0,3.501479
802.0,3.986350999999999
803.0,4.996041
804.0,5.977767999999999
805.0,3.501479
806.0,4.060822999999999
807.0,5.267475999999999
808.0,6.176466000000001
809.0,3.501479
810.0,4.265605
811.0,5.405492000000001
812.0,6.207624000000001
813.0,3.161332
814.0,4.501126999999999
815.0,5.5583990000000005
816.0,6.222655000000001
817.0,3.3965240000000003
818.0,4.685423
819.0,5.510118
820.0,4.181773000000001
821.0,3.613004000000001
822.0,4.862271
823.0,5.677035999999999
824.0,3.501479
825.0,3.8147159999999998
826.0,4.996041
827.0,5.853085999999999
828.0,3.501479
829.0,3.891526999999999
830.0,5.267475999999999
831.0,6.176466000000001
832.0,3.501479
833.0,4.105714999999999
834.0,5.405492000000001
835.0,6.192236000000001
836.0,3.161332
837.0,4.349213
838.0,5.5583990000000005
839.0,6.207624000000001
840.0,3.3965240000000003
841.0,4.662977
842.0,5.510118
843.0,6.222655000000001
844.0,3.613004000000001
845.0,4.840903
846.0,5.677035999999999
847.0,4.181773000000001
848.0,3.8147159999999998
849.0,4.9378269999999995
850.0,5.853085999999999
851.0,3.501479
852.0,3.891526999999999
853.0,5.105474999999999
854.0,6.176466000000001
855.0,3.501479
856.0,4.105714999999999
857.0,5.247858999999999
858.0,6.192236000000001
859.0,3.161332
860.0,4.349213
861.0,5.439730000000001
862.0,6.207624000000001
863.0,3.2201299999999997
864.0,4.662977
865.0,5.491879000000001
866.0,6.222655000000001
867.0,3.4506440000000005
868.0,4.840903
869.0,5.677035999999999
870.0,4.181773000000001
871.0,3.6634320000000002
872.0,4.9378269999999995
873.0,5.822309999999999
874.0,3.501479
875.0,3.862128
876.0,5.105474999999999
877.0,6.146404
878.0,3.501479
879.0,4.0786549999999995
880.0,5.247858999999999
881.0,6.176466000000001
882.0,3.161332
883.0,4.283127
884.0,5.439730000000001
885.0,6.192236000000001
886.0,3.2201299999999997
887.0,4.6000369999999995
888.0,5.491879000000001
889.0,6.207624000000001
890.0,3.4506440000000005
891.0,4.780679
892.0,5.677035999999999
893.0,6.222655000000001
894.0,3.6634320000000002
895.0,4.877224999999999
896.0,5.822309999999999
897.0,3.501479
898.0,3.862128
899.0,4.9378269999999995
900.0,6.146404
901.0,3.501479
902.0,4.0786549999999995
903.0,5.105474999999999
904.0,6.176466000000001
905.0,3.161332
906.0,4.283127
907.0,5.337016
908.0,6.192236000000001
909.0,3.2201299999999997
910.0,4.6000369999999995
911.0,5.491879000000001
912.0,6.207624000000001
913.0,3.4506440000000005
914.0,4.780679
915.0,5.677035999999999
916.0,6.222655000000001
917.0,3.6634320000000002
918.0,4.877224999999999
919.0,5.790769999999999
920.0,3.501479
921.0,3.862128
922.0,4.9378269999999995
923.0,6.025441999999999
924.0,3.501479
925.0,4.049256
926.0,5.105474999999999
927.0,6.13022
928.0,3.161332
929.0,4.213330999999999
930.0,5.337016
931.0,6.176466000000001
932.0,3.2201299999999997
933.0,4.533951
934.0,5.491879000000001
935.0,6.192236000000001
936.0,3.4506440000000005
937.0,4.717739
938.0,5.677035999999999
939.0,6.222655000000001
940.0,3.6634320000000002
941.0,4.854778999999999
942.0,5.790769999999999
943.0,5.5423610000000005
944.0,3.862128
945.0,4.803125
946.0,6.025441999999999
947.0,3.501479
948.0,4.049256
949.0,4.996041
950.0,6.13022
951.0,3.161332
952.0,4.213330999999999
953.0,5.231109999999999
954.0,6.176466000000001
955.0,3.161332
956.0,4.533951
957.0,5.491879000000001
958.0,6.192236000000001
959.0,3.3965240000000003
960.0,4.717739
961.0,5.659917
962.0,6.222655000000001
963.0,3.613004000000001
964.0,4.854778999999999
965.0,5.741771999999999
966.0,5.5423610000000005
967.0,3.8147159999999998
968.0,4.803125
969.0,5.885389999999999
970.0,3.501479
971.0,4.004364
972.0,4.996041
973.0,5.992627999999998
974.0,3.161332
975.0,4.168438999999999
976.0,5.231109999999999
977.0,6.1602820000000005
978.0,3.161332
979.0,4.368599
980.0,5.491879000000001
981.0,6.176466000000001
982.0,3.3965240000000003
983.0,4.559165000000001
984.0,5.659917
985.0,6.222655000000001
986.0,3.613004000000001
987.0,4.741445
988.0,5.741771999999999
989.0,5.5423610000000005
990.0,3.8147159999999998
991.0,4.685423
992.0,5.885389999999999
993.0,3.501479
994.0,4.004364
995.0,4.882707
996.0,5.992627999999998
997.0,3.501479
998.0,4.168438999999999
999.0,5.087438
